Westphal-BX201-CS9          100  0.170           50           15   6.1954099e+08      22.1146030
Westphal-BX203          100  0.090           50           12   4.8582282e+08       1.6123779
Westphal-BX223         2000  0.170          127           22   2.8155873e+09      78.1837769
Westphal-BX238          100  0.110           50            8   3.4373824e+08       2.3032043
Westphal-BX241          500  0.090         2500           16   8.2587766e+09     119.1210098
Westphal-BX262         5000  0.090          640            3   1.8254694e+09      57.4839783
Westphal-BX267         2000  0.140          160           32   5.0627389e+09     108.4547653
Westphal-BX281         2000  0.100         3000           10   1.5775901e+10      97.5316315
Westphal-BX287          200  0.080         1609           41   8.2111068e+09     116.0096436
Westphal-BX291         5000  0.120          160           61   9.6995052e+09      76.8974228
Westphal-BX304          100  0.120           50           91   3.5914156e+09      23.4947357
Westphal-BX313         5000  0.150           80           13   1.0789524e+09      22.1522045
Westphal-BX316          200  0.120         1609           39   7.9498127e+09      85.2280350
Westphal-BX330         5000  0.140           80           26   2.1437436e+09      65.7544403
Westphal-BX332         5000  0.080         2500            5   1.1368462e+10     380.5326538
Westphal-BX337         5000  0.110           80           51   4.1584417e+09      44.1411057
Westphal-BX356         5000  0.150          806           44   3.3031033e+10     292.4428101
Westphal-BX36         5000  0.190          127           70   8.9413786e+09     194.1460114
Westphal-BX371         5000  0.130         2000           29   4.9327903e+10     200.3704834
Westphal-BX376         1000  0.110          321           66   1.8259786e+10     122.1538086
Westphal-BX379          500  0.080         2500           18   9.0803948e+09      53.7748489
Westphal-BX384         1000  0.070          160            8   1.2010234e+09       7.5166535
Westphal-BX387         1000  0.130          321            9   2.5898445e+09      24.2173157
Westphal-BX406          500  0.140         3000           21   1.0740481e+10     131.7614136
Westphal-BX418         5000  0.110           64           37   2.3863040e+09      19.2300777
Westphal-BX43         5000  0.090          160           59   9.4189701e+09      54.1628914
Westphal-BX48         5000  0.120         3000           19   4.3303277e+10     252.2783966
Westphal-BX489          100  0.090          202           63   5.5171814e+09      60.9066315
Westphal-BX495          500  0.150         3000           53   2.6499086e+10     252.0708618
Westphal-BX500          500  0.170         1278           13   6.2279142e+09     151.6780853
Westphal-BX519         1000  0.090         3000           11   1.1219774e+10      88.5459213
Westphal-BX54          200  0.120         1609          159   3.1957770e+10     112.5971527
Westphal-BX557         5000  0.120          127           53   6.7752576e+09      81.7578583
Westphal-BX59          200  0.130         3000           72   1.4486129e+10     144.7103577
Westphal-BX606         5000  0.130         3000           19   4.3834700e+10     205.5892792
Westphal-BX610          500  0.050         2500           15   7.8935337e+09      53.6198196
Westphal-BX66         1000  0.100          160           59   8.8476324e+09      75.0481110
Westphal-BX84          100  0.110           50           79   3.1240609e+09      30.1778851
Westphal-BX94         1000  0.070         3000           21   2.0004133e+10     145.2216187
Westphal-CC1          100  0.080           50           75   2.9781215e+09       5.8172588
Westphal-CC10          500  0.000          321            9   2.1624315e+09       0.5137674
Westphal-CC11         1000  0.030          202           18   3.3393500e+09       3.9330730
Westphal-CC12          500  0.040         2000            8   4.1599473e+09      28.0172157
Westphal-CC13          100  0.080           50          165   6.4974269e+09      19.2779312
Westphal-CC14         1000  0.110         2000           29   2.5373993e+10     112.8558502
Westphal-CC15         5000  0.110          127           59   7.5646730e+09      59.9130363
Westphal-CC16          100  0.100           50           40   1.6097100e+09      21.2209511
Westphal-CC17          100  0.080           50           55   2.1821407e+09      14.0059700
Westphal-CC18         1000  0.030          160           19   2.9196273e+09       9.6182213
Westphal-CC2         5000  0.090           50           52   2.6005233e+09      12.2318172
Westphal-CC23         5000  0.070           50           44   2.2019075e+09       9.3455915
Westphal-CC24          200  0.100         1609           74   1.4980989e+10      84.1975784
Westphal-CC25          500  0.050         2000           12   6.2624722e+09      19.6693192
Westphal-CC26          200  0.010         1278            8   1.6258236e+09       0.4471187
Westphal-CC29          100  0.050           64           19   9.0858989e+08       3.1429327
Westphal-CC3         1000  0.070           80           17   1.3581530e+09       2.1909809
Westphal-CC30          100  0.090           50           31   1.2404929e+09      18.6177826
Westphal-CC31         2000  0.070         2000           18   2.3764185e+10      78.4886169
Westphal-CC32         5000  0.040          255           29   7.3361080e+09      38.3313179
Westphal-CC33          500  0.020          202            8   1.4706803e+09       0.4823934
Westphal-CC35         5000  0.070          160           19   3.0776067e+09      11.4247599
Westphal-CC36          200  0.070           50           15   6.7601414e+08       1.1397096
Westphal-CC37          100  0.180          202          105   9.1865580e+09     368.8255615
Westphal-CC38          200  0.110         1609           50   1.0169775e+10      60.6332130
